"STATE_CODE","ZONE_CODE","SERVICE_TYPE","SERVICE","PANEL_CODE","PRICE_BY_SESSION","ADDBY","UPDBY"
1,,rtw_st_phy,rtw_s1_phy,SINAR REHABILITATION CENTRE (SEGAMAT),80.0

1,,rtw_st_phy,rtw_s2_man,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s3_pai,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s4_mus,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s5_spo,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s6_str,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s7_spi,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s8_tra,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s9_amp,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s10_car,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s11_hyd,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s32_hom,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s13_gro,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s14_bur,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s40_pat,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s16_wom,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s17_oth,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s18_alt,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s19_tbi,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s20_che,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s21_che,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s22_han,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s23_fin,SINAR REHABILITATION CENTRE (SEGAMAT),

1,,rtw_st_phy,rtw_s24_cog,SINAR REHABILITATION CENTRE (SEGAMAT),

